"id","codigo_agrupador","naturaleza","code","name","chart_template_id","parent_id","user_type_id","type","reconcile"
"account_613_07","ref=*contabilidad_electronica.codigo_agrupador_613_07*","ref=*contabilidad_electronica.naturaleza_deudora*",613.07,"DEPRECIACIÓN DE ACTIVOS BIOLÓGICOS, VEGETALES Y SEMOVIENTES","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_613_08","ref=*contabilidad_electronica.codigo_agrupador_613_08*","ref=*contabilidad_electronica.naturaleza_deudora*",613.08,"DEPRECIACIÓN DE OTROS ACTIVOS FIJOS","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_613_09","ref=*contabilidad_electronica.codigo_agrupador_613_09*","ref=*contabilidad_electronica.naturaleza_deudora*",613.09,"DEPRECIACIÓN DE FERROCARRILES","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_613_10","ref=*contabilidad_electronica.codigo_agrupador_613_10*","ref=*contabilidad_electronica.naturaleza_deudora*",613.1,"DEPRECIACIÓN DE EMBARCACIONES","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_613_11","ref=*contabilidad_electronica.codigo_agrupador_613_11*","ref=*contabilidad_electronica.naturaleza_deudora*",613.11,"DEPRECIACIÓN DE AVIONES","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_613_12","ref=*contabilidad_electronica.codigo_agrupador_613_12*","ref=*contabilidad_electronica.naturaleza_deudora*",613.12,"DEPRECIACIÓN DE TROQUELES, MOLDES, MATRICES Y HERRAMENTAL","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_613_13","ref=*contabilidad_electronica.codigo_agrupador_613_13*","ref=*contabilidad_electronica.naturaleza_deudora*",613.13,"DEPRECIACIÓN DE EQUIPO DE COMUNICACIONES TELEFÓNICAS","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_613_14","ref=*contabilidad_electronica.codigo_agrupador_613_14*","ref=*contabilidad_electronica.naturaleza_deudora*",613.14,"DEPRECIACIÓN DE EQUIPO DE COMUNICACIÓN SATELITAL","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_613_15","ref=*contabilidad_electronica.codigo_agrupador_613_15*","ref=*contabilidad_electronica.naturaleza_deudora*",613.15,"DEPRECIACIÓN DE EQUIPO DE ADAPTACIONES PARA PERSONAS CON CAPACIDADES DIFERENTES","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_613_16","ref=*contabilidad_electronica.codigo_agrupador_613_16*","ref=*contabilidad_electronica.naturaleza_deudora*",613.16,"DEPRECIACIÓN DE MAQUINARIA Y EQUIPO DE GENERACIÓN DE ENERGÍA DE FUENTES RENOVABLES O DE SISTEMAS DE COGENERACIÓN DE ELECTRICIDAD EFICIENTE","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_613_17","ref=*contabilidad_electronica.codigo_agrupador_613_17*","ref=*contabilidad_electronica.naturaleza_deudora*",613.17,"DEPRECIACIÓN DE ADAPTACIONES Y MEJORAS","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_613_17_01","ref=*contabilidad_electronica.codigo_agrupador_613_17*","ref=*contabilidad_electronica.naturaleza_deudora*","613.17.01","Depreciación de adaptaciones y mejoras","ref=*mx_coa_sat*","ref=*account_613_17*","ref=*account.data_account_type_depreciation*","other","eval=*False*"
"account_613_18","ref=*contabilidad_electronica.codigo_agrupador_613_18*","ref=*contabilidad_electronica.naturaleza_deudora*",613.18,"DEPRECIACIÓN DE OTRA MAQUINARIA Y EQUIPO","ref=*mx_coa_sat*","ref=*account_613*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614","ref=*contabilidad_electronica.codigo_agrupador_614*","ref=*contabilidad_electronica.naturaleza_deudora*",614,"AMORTIZACIÓN CONTABLE","ref=*mx_coa_sat*","ref=*account_600*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614_01","ref=*contabilidad_electronica.codigo_agrupador_614_01*","ref=*contabilidad_electronica.naturaleza_deudora*",614.01,"AMORTIZACIÓN DE GASTOS DIFERIDOS","ref=*mx_coa_sat*","ref=*account_614*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614_01_01","ref=*contabilidad_electronica.codigo_agrupador_614_01*","ref=*contabilidad_electronica.naturaleza_deudora*","614.01.01","Amortización de gastos diferidos","ref=*mx_coa_sat*","ref=*account_614_01*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_614_02","ref=*contabilidad_electronica.codigo_agrupador_614_02*","ref=*contabilidad_electronica.naturaleza_deudora*",614.02,"AMORTIZACIÓN DE GASTOS PRE OPERATIVOS","ref=*mx_coa_sat*","ref=*account_614*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614_02_01","ref=*contabilidad_electronica.codigo_agrupador_614_02*","ref=*contabilidad_electronica.naturaleza_deudora*","614.02.01","Amortización de gastos pre operativos","ref=*mx_coa_sat*","ref=*account_614_02*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_614_03","ref=*contabilidad_electronica.codigo_agrupador_614_03*","ref=*contabilidad_electronica.naturaleza_deudora*",614.03,"AMORTIZACIÓN DE REGALÍAS, ASISTENCIA TÉCNICA Y OTROS GASTOS DIFERIDOS","ref=*mx_coa_sat*","ref=*account_614*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614_04","ref=*contabilidad_electronica.codigo_agrupador_614_04*","ref=*contabilidad_electronica.naturaleza_deudora*",614.04,"AMORTIZACIÓN DE ACTIVOS INTANGIBLES","ref=*mx_coa_sat*","ref=*account_614*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614_04_01","ref=*contabilidad_electronica.codigo_agrupador_614_04*","ref=*contabilidad_electronica.naturaleza_deudora*","614.04.01","Amortización de activos intangibles","ref=*mx_coa_sat*","ref=*account_614_04*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_614_05","ref=*contabilidad_electronica.codigo_agrupador_614_05*","ref=*contabilidad_electronica.naturaleza_deudora*",614.05,"AMORTIZACIÓN DE GASTOS DE ORGANIZACIÓN","ref=*mx_coa_sat*","ref=*account_614*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614_06","ref=*contabilidad_electronica.codigo_agrupador_614_06*","ref=*contabilidad_electronica.naturaleza_deudora*",614.06,"AMORTIZACIÓN DE INVESTIGACIÓN Y DESARROLLO DE MERCADO","ref=*mx_coa_sat*","ref=*account_614*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614_07","ref=*contabilidad_electronica.codigo_agrupador_614_07*","ref=*contabilidad_electronica.naturaleza_deudora*",614.07,"AMORTIZACIÓN DE MARCAS Y PATENTES","ref=*mx_coa_sat*","ref=*account_614*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614_08","ref=*contabilidad_electronica.codigo_agrupador_614_08*","ref=*contabilidad_electronica.naturaleza_deudora*",614.08,"AMORTIZACIÓN DE CRÉDITO MERCANTIL","ref=*mx_coa_sat*","ref=*account_614*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614_09","ref=*contabilidad_electronica.codigo_agrupador_614_09*","ref=*contabilidad_electronica.naturaleza_deudora*",614.09,"AMORTIZACIÓN DE GASTOS DE INSTALACIÓN","ref=*mx_coa_sat*","ref=*account_614*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614_09_01","ref=*contabilidad_electronica.codigo_agrupador_614_09*","ref=*contabilidad_electronica.naturaleza_deudora*","614.09.01","Amortización de gastos de instalación","ref=*mx_coa_sat*","ref=*account_614_09*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_614_10","ref=*contabilidad_electronica.codigo_agrupador_614_10*","ref=*contabilidad_electronica.naturaleza_deudora*",614.1,"AMORTIZACIÓN DE OTROS ACTIVOS DIFERIDOS","ref=*mx_coa_sat*","ref=*account_614*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_614_10_01","ref=*contabilidad_electronica.codigo_agrupador_614_10*","ref=*contabilidad_electronica.naturaleza_deudora*","614.10.01","Amortización de otros activos diferidos","ref=*mx_coa_sat*","ref=*account_614_10*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_700","ref=*contabilidad_electronica.codigo_agrupador_700*","ref=*contabilidad_electronica.naturaleza_deudora*",700,"RESULTADO INTEGRAL DE FINANCIAMIENTO","ref=*mx_coa_sat*","ref=*account_0*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701","ref=*contabilidad_electronica.codigo_agrupador_701*","ref=*contabilidad_electronica.naturaleza_deudora*",701,"GASTOS FINANCIEROS","ref=*mx_coa_sat*","ref=*account_700*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701_01","ref=*contabilidad_electronica.codigo_agrupador_701_01*","ref=*contabilidad_electronica.naturaleza_deudora*",701.01,"PÉRDIDA CAMBIARIA","ref=*mx_coa_sat*","ref=*account_701*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701_01_01","ref=*contabilidad_electronica.codigo_agrupador_701_01*","ref=*contabilidad_electronica.naturaleza_deudora*","701.01.01","Pérdida cambiaria","ref=*mx_coa_sat*","ref=*account_701_01*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_701_02","ref=*contabilidad_electronica.codigo_agrupador_701_02*","ref=*contabilidad_electronica.naturaleza_deudora*",701.02,"PÉRDIDA CAMBIARIA NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_701*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701_03","ref=*contabilidad_electronica.codigo_agrupador_701_03*","ref=*contabilidad_electronica.naturaleza_deudora*",701.03,"PÉRDIDA CAMBIARIA EXTRANJERO PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_701*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701_03_01","ref=*contabilidad_electronica.codigo_agrupador_701_03*","ref=*contabilidad_electronica.naturaleza_deudora*","701.03.01","Pérdida cambiaria extranjero parte relacionada","ref=*mx_coa_sat*","ref=*account_701_03*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_701_04","ref=*contabilidad_electronica.codigo_agrupador_701_04*","ref=*contabilidad_electronica.naturaleza_deudora*",701.04,"INTERESES A CARGO BANCARIO NACIONAL","ref=*mx_coa_sat*","ref=*account_701*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701_04_01","ref=*contabilidad_electronica.codigo_agrupador_701_04*","ref=*contabilidad_electronica.naturaleza_deudora*","701.04.01","Intereses a cargo bancario nacional","ref=*mx_coa_sat*","ref=*account_701_04*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_701_05","ref=*contabilidad_electronica.codigo_agrupador_701_05*","ref=*contabilidad_electronica.naturaleza_deudora*",701.05,"INTERESES A CARGO BANCARIO EXTRANJERO","ref=*mx_coa_sat*","ref=*account_701*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701_05_01","ref=*contabilidad_electronica.codigo_agrupador_701_05*","ref=*contabilidad_electronica.naturaleza_deudora*","701.05.01","Intereses a cargo bancario extranjero","ref=*mx_coa_sat*","ref=*account_701_05*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_701_06","ref=*contabilidad_electronica.codigo_agrupador_701_06*","ref=*contabilidad_electronica.naturaleza_deudora*",701.06,"INTERESES A CARGO DE PERSONAS FÍSICAS NACIONAL","ref=*mx_coa_sat*","ref=*account_701*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701_07","ref=*contabilidad_electronica.codigo_agrupador_701_07*","ref=*contabilidad_electronica.naturaleza_deudora*",701.07,"INTERESES A CARGO DE PERSONAS FÍSICAS EXTRANJERO","ref=*mx_coa_sat*","ref=*account_701*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701_08","ref=*contabilidad_electronica.codigo_agrupador_701_08*","ref=*contabilidad_electronica.naturaleza_deudora*",701.08,"INTERESES A CARGO DE PERSONAS MORALES NACIONAL","ref=*mx_coa_sat*","ref=*account_701*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701_08_01","ref=*contabilidad_electronica.codigo_agrupador_701_08*","ref=*contabilidad_electronica.naturaleza_deudora*","701.08.01","Intereses a cargo de personas morales nacional","ref=*mx_coa_sat*","ref=*account_701_08*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_701_09","ref=*contabilidad_electronica.codigo_agrupador_701_09*","ref=*contabilidad_electronica.naturaleza_deudora*",701.09,"INTERESES A CARGO DE PERSONAS MORALES EXTRANJERO","ref=*mx_coa_sat*","ref=*account_701*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701_09_01","ref=*contabilidad_electronica.codigo_agrupador_701_09*","ref=*contabilidad_electronica.naturaleza_deudora*","701.09.01","Intereses a cargo de personas morales extranjero","ref=*mx_coa_sat*","ref=*account_701_09*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_701_10","ref=*contabilidad_electronica.codigo_agrupador_701_10*","ref=*contabilidad_electronica.naturaleza_deudora*",701.1,"COMISIONES BANCARIAS","ref=*mx_coa_sat*","ref=*account_701*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_701_11","ref=*contabilidad_electronica.codigo_agrupador_701_11*","ref=*contabilidad_electronica.naturaleza_deudora*",701.11,"OTROS GASTOS FINANCIEROS","ref=*mx_coa_sat*","ref=*account_701*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702","ref=*contabilidad_electronica.codigo_agrupador_702*","ref=*contabilidad_electronica.naturaleza_deudora*",702,"PRODUCTOS FINANCIEROS","ref=*mx_coa_sat*","ref=*account_700*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702_01","ref=*contabilidad_electronica.codigo_agrupador_702_01*","ref=*contabilidad_electronica.naturaleza_deudora*",702.01,"UTILIDAD CAMBIARIA","ref=*mx_coa_sat*","ref=*account_702*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702_01_01","ref=*contabilidad_electronica.codigo_agrupador_702_01*","ref=*contabilidad_electronica.naturaleza_deudora*","702.01.01","Utilidad cambiaria","ref=*mx_coa_sat*","ref=*account_702_01*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_702_02","ref=*contabilidad_electronica.codigo_agrupador_702_02*","ref=*contabilidad_electronica.naturaleza_deudora*",702.02,"UTILIDAD CAMBIARIA NACIONAL PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_702*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702_03","ref=*contabilidad_electronica.codigo_agrupador_702_03*","ref=*contabilidad_electronica.naturaleza_deudora*",702.03,"UTILIDAD CAMBIARIA EXTRANJERO PARTE RELACIONADA","ref=*mx_coa_sat*","ref=*account_702*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702_04","ref=*contabilidad_electronica.codigo_agrupador_702_04*","ref=*contabilidad_electronica.naturaleza_deudora*",702.04,"INTERESES A FAVOR BANCARIOS NACIONAL","ref=*mx_coa_sat*","ref=*account_702*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702_04_01","ref=*contabilidad_electronica.codigo_agrupador_702_04*","ref=*contabilidad_electronica.naturaleza_deudora*","702.04.01","Intereses a favor bancarios nacional","ref=*mx_coa_sat*","ref=*account_702_04*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_702_05","ref=*contabilidad_electronica.codigo_agrupador_702_05*","ref=*contabilidad_electronica.naturaleza_deudora*",702.05,"INTERESES A FAVOR BANCARIOS EXTRANJERO","ref=*mx_coa_sat*","ref=*account_702*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702_06","ref=*contabilidad_electronica.codigo_agrupador_702_06*","ref=*contabilidad_electronica.naturaleza_deudora*",702.06,"INTERESES A FAVOR DE PERSONAS FÍSICAS NACIONAL","ref=*mx_coa_sat*","ref=*account_702*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702_07","ref=*contabilidad_electronica.codigo_agrupador_702_07*","ref=*contabilidad_electronica.naturaleza_deudora*",702.07,"INTERESES A FAVOR DE PERSONAS FÍSICAS EXTRANJERO","ref=*mx_coa_sat*","ref=*account_702*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702_08","ref=*contabilidad_electronica.codigo_agrupador_702_08*","ref=*contabilidad_electronica.naturaleza_deudora*",702.08,"INTERESES A FAVOR DE PERSONAS MORALES NACIONAL","ref=*mx_coa_sat*","ref=*account_702*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702_08_01","ref=*contabilidad_electronica.codigo_agrupador_702_08*","ref=*contabilidad_electronica.naturaleza_deudora*","702.08.01","Intereses a favor de personas morales nacional","ref=*mx_coa_sat*","ref=*account_702_08*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_702_09","ref=*contabilidad_electronica.codigo_agrupador_702_09*","ref=*contabilidad_electronica.naturaleza_deudora*",702.09,"INTERESES A FAVOR DE PERSONAS MORALES EXTRANJERO","ref=*mx_coa_sat*","ref=*account_702*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702_10","ref=*contabilidad_electronica.codigo_agrupador_702_10*","ref=*contabilidad_electronica.naturaleza_deudora*",702.1,"OTROS PRODUCTOS FINANCIEROS","ref=*mx_coa_sat*","ref=*account_702*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_702_10_01","ref=*contabilidad_electronica.codigo_agrupador_702_10*","ref=*contabilidad_electronica.naturaleza_deudora*","702.10.01","Otros productos financieros","ref=*mx_coa_sat*","ref=*account_702_10*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_703","ref=*contabilidad_electronica.codigo_agrupador_703*","ref=*contabilidad_electronica.naturaleza_deudora*",703,"OTROS GASTOS","ref=*mx_coa_sat*","ref=*account_700*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_01","ref=*contabilidad_electronica.codigo_agrupador_703_01*","ref=*contabilidad_electronica.naturaleza_deudora*",703.01,"PÉRDIDA EN VENTA Y/O BAJA DE TERRENOS","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_02","ref=*contabilidad_electronica.codigo_agrupador_703_02*","ref=*contabilidad_electronica.naturaleza_deudora*",703.02,"PÉRDIDA EN VENTA Y/O BAJA DE EDIFICIOS","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_03","ref=*contabilidad_electronica.codigo_agrupador_703_03*","ref=*contabilidad_electronica.naturaleza_deudora*",703.03,"PÉRDIDA EN VENTA Y/O BAJA DE MAQUINARIA Y EQUIPO","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_03_01","ref=*contabilidad_electronica.codigo_agrupador_703_03*","ref=*contabilidad_electronica.naturaleza_deudora*","703.03.01","Pérdida en venta y/o baja de maquinaria y equipo","ref=*mx_coa_sat*","ref=*account_703_03*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_703_04","ref=*contabilidad_electronica.codigo_agrupador_703_04*","ref=*contabilidad_electronica.naturaleza_deudora*",703.04,"PÉRDIDA EN VENTA Y/O BAJA DE AUTOMÓVILES, AUTOBUSES, CAMIONES DE CARGA, TRACTOCAMIONES, MONTACARGAS Y REMOLQUES","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_04_01","ref=*contabilidad_electronica.codigo_agrupador_703_04*","ref=*contabilidad_electronica.naturaleza_deudora*","703.04.01","Pérdida en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques","ref=*mx_coa_sat*","ref=*account_703_04*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_703_05","ref=*contabilidad_electronica.codigo_agrupador_703_05*","ref=*contabilidad_electronica.naturaleza_deudora*",703.05,"PÉRDIDA EN VENTA Y/O BAJA DE MOBILIARIO Y EQUIPO DE OFICINA","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_05_01","ref=*contabilidad_electronica.codigo_agrupador_703_05*","ref=*contabilidad_electronica.naturaleza_deudora*","703.05.01","Pérdida en venta y/o baja de mobiliario y equipo de oficina","ref=*mx_coa_sat*","ref=*account_703_05*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_703_06","ref=*contabilidad_electronica.codigo_agrupador_703_06*","ref=*contabilidad_electronica.naturaleza_deudora*",703.06,"PÉRDIDA EN VENTA Y/O BAJA DE EQUIPO DE CÓMPUTO","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_06_01","ref=*contabilidad_electronica.codigo_agrupador_703_06*","ref=*contabilidad_electronica.naturaleza_deudora*","703.06.01","Pérdida en venta y/o baja de equipo de cómputo","ref=*mx_coa_sat*","ref=*account_703_06*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_703_07","ref=*contabilidad_electronica.codigo_agrupador_703_07*","ref=*contabilidad_electronica.naturaleza_deudora*",703.07,"PÉRDIDA EN VENTA Y/O BAJA DE EQUIPO DE COMUNICACIÓN","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_08","ref=*contabilidad_electronica.codigo_agrupador_703_08*","ref=*contabilidad_electronica.naturaleza_deudora*",703.08,"PÉRDIDA EN VENTA Y/O BAJA DE ACTIVOS BIOLÓGICOS, VEGETALES Y SEMOVIENTES","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_09","ref=*contabilidad_electronica.codigo_agrupador_703_09*","ref=*contabilidad_electronica.naturaleza_deudora*",703.09,"PÉRDIDA EN VENTA Y/O BAJA DE OTROS ACTIVOS FIJOS","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_10","ref=*contabilidad_electronica.codigo_agrupador_703_10*","ref=*contabilidad_electronica.naturaleza_deudora*",703.1,"PÉRDIDA EN VENTA Y/O BAJA DE FERROCARRILES","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_11","ref=*contabilidad_electronica.codigo_agrupador_703_11*","ref=*contabilidad_electronica.naturaleza_deudora*",703.11,"PÉRDIDA EN VENTA Y/O BAJA DE EMBARCACIONES","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_12","ref=*contabilidad_electronica.codigo_agrupador_703_12*","ref=*contabilidad_electronica.naturaleza_deudora*",703.12,"PÉRDIDA EN VENTA Y/O BAJA DE AVIONES","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_12_01","ref=*contabilidad_electronica.codigo_agrupador_703_12*","ref=*contabilidad_electronica.naturaleza_deudora*","703.12.01","Pérdida en venta y/o baja de aviones","ref=*mx_coa_sat*","ref=*account_703_12*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_703_13","ref=*contabilidad_electronica.codigo_agrupador_703_13*","ref=*contabilidad_electronica.naturaleza_deudora*",703.13,"PÉRDIDA EN VENTA Y/O BAJA DE TROQUELES, MOLDES, MATRICES Y HERRAMENTAL","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_14","ref=*contabilidad_electronica.codigo_agrupador_703_14*","ref=*contabilidad_electronica.naturaleza_deudora*",703.14,"PÉRDIDA EN VENTA Y/O BAJA DE EQUIPO DE COMUNICACIONES TELEFÓNICAS","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_15","ref=*contabilidad_electronica.codigo_agrupador_703_15*","ref=*contabilidad_electronica.naturaleza_deudora*",703.15,"PÉRDIDA EN VENTA Y/O BAJA DE EQUIPO DE COMUNICACIÓN SATELITAL","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_16","ref=*contabilidad_electronica.codigo_agrupador_703_16*","ref=*contabilidad_electronica.naturaleza_deudora*",703.16,"PÉRDIDA EN VENTA Y/O BAJA DE EQUIPO DE ADAPTACIONES PARA PERSONAS CON CAPACIDADES DIFERENTES","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_17","ref=*contabilidad_electronica.codigo_agrupador_703_17*","ref=*contabilidad_electronica.naturaleza_deudora*",703.17,"PÉRDIDA EN VENTA Y/O BAJA DE MAQUINARIA Y EQUIPO DE GENERACIÓN DE ENERGÍA DE FUENTES RENOVABLES O DE SISTEMAS DE COGENERACIÓN DE ELECTRICIDAD EFICIENTE","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_18","ref=*contabilidad_electronica.codigo_agrupador_703_18*","ref=*contabilidad_electronica.naturaleza_deudora*",703.18,"PÉRDIDA EN VENTA Y/O BAJA DE OTRA MAQUINARIA Y EQUIPO","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_19","ref=*contabilidad_electronica.codigo_agrupador_703_19*","ref=*contabilidad_electronica.naturaleza_deudora*",703.19,"PÉRDIDA POR ENAJENACIÓN DE ACCIONES","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_19_01","ref=*contabilidad_electronica.codigo_agrupador_703_19*","ref=*contabilidad_electronica.naturaleza_deudora*","703.19.01","Pérdida por enajenación de acciones","ref=*mx_coa_sat*","ref=*account_703_19*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_703_20","ref=*contabilidad_electronica.codigo_agrupador_703_20*","ref=*contabilidad_electronica.naturaleza_deudora*",703.2,"PÉRDIDA POR ENAJENACIÓN DE PARTES SOCIALES","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_703_21","ref=*contabilidad_electronica.codigo_agrupador_703_21*","ref=*contabilidad_electronica.naturaleza_deudora*",703.21,"OTROS GASTOS","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
